cod_ibge;Municipio;Ano;Grupos Numero;Grupos;População
3552502;Suzano;2022;2;Médio;307092
3552502;Suzano;2024;2;Médio;313195
3552551;Suzanápolis;2014;2;Médio;3624
3552551;Suzanápolis;2016;3;Alto;3738
3552551;Suzanápolis;2018;4;Muito alto;3842
3552551;Suzanápolis;2020;3;Alto;3947
3552551;Suzanápolis;2022;3;Alto;3408
3552551;Suzanápolis;2024;4;Muito alto;3390
3552601;Tabapuã;2014;2;Médio;11606
3552601;Tabapuã;2016;3;Alto;11714
3552601;Tabapuã;2018;4;Muito alto;11803
3552601;Tabapuã;2020;4;Muito alto;11892
3552601;Tabapuã;2022;4;Muito alto;11323
3552601;Tabapuã;2024;3;Alto;11265
3552700;Tabatinga;2014;1;Baixo;15178
3552700;Tabatinga;2016;1;Baixo;15423
3552700;Tabatinga;2018;2;Médio;15658
3552700;Tabatinga;2020;1;Baixo;15897
3552700;Tabatinga;2022;1;Baixo;14768
3552700;Tabatinga;2024;3;Alto;14717
3552809;Taboão da Serra;2014;1;Baixo;260345
3552809;Taboão da Serra;2016;2;Médio;268325
3552809;Taboão da Serra;2018;2;Médio;275988
3552809;Taboão da Serra;2020;2;Médio;283871
3552809;Taboão da Serra;2022;2;Médio;273329
3552809;Taboão da Serra;2024;2;Médio;275512
3552908;Taciba;2014;2;Médio;5851
3552908;Taciba;2016;2;Médio;5920
3552908;Taciba;2018;3;Alto;5987
3552908;Taciba;2020;3;Alto;6054
3552908;Taciba;2022;2;Médio;6256
3552908;Taciba;2024;3;Alto;6379
3553005;Taguaí;2014;4;Muito alto;11857
3553005;Taguaí;2016;3;Alto;12367
3553005;Taguaí;2018;4;Muito alto;12834
3553005;Taguaí;2020;4;Muito alto;13319
3553005;Taguaí;2022;3;Alto;12655
3553005;Taguaí;2024;4;Muito alto;12896
3553104;Taiaçu;2014;1;Baixo;5953
3553104;Taiaçu;2016;1;Baixo;5982
3553104;Taiaçu;2018;2;Médio;6009
3553104;Taiaçu;2020;2;Médio;6037
3553104;Taiaçu;2022;2;Médio;5678
3553104;Taiaçu;2024;3;Alto;5615
3553203;Taiúva;2014;1;Baixo;6371
3553203;Taiúva;2016;2;Médio;6330
3553203;Taiúva;2018;3;Alto;6302
3553203;Taiúva;2020;3;Alto;6278
3553203;Taiúva;2022;3;Alto;6540
3553203;Taiúva;2024;3;Alto;6702
3553302;Tambaú;2014;2;Médio;22540
3553302;Tambaú;2016;1;Baixo;22620
3553302;Tambaú;2018;2;Médio;22712
3553302;Tambaú;2020;2;Médio;22803
3553302;Tambaú;2022;1;Baixo;21442
3553302;Tambaú;2024;2;Médio;21145
3553401;Tanabi;2014;3;Alto;24536
3553401;Tanabi;2016;3;Alto;24750
3553401;Tanabi;2018;4;Muito alto;24926
3553401;Tanabi;2020;4;Muito alto;25105
3553401;Tanabi;2022;3;Alto;25256
3553401;Tanabi;2024;4;Muito alto;25371
3553500;Tapiraí;2014;1;Baixo;7828
3553500;Tapiraí;2016;1;Baixo;7765
3553500;Tapiraí;2018;2;Médio;7732
3553500;Tapiraí;2020;1;Baixo;7699
3553500;Tapiraí;2022;1;Baixo;7996
3553500;Tapiraí;2024;1;Baixo;7963
3553609;Tapiratiba;2014;3;Alto;12669
3553609;Tapiratiba;2016;4;Muito alto;12644
3553609;Tapiratiba;2018;4;Muito alto;12627
3553609;Tapiratiba;2020;3;Alto;12610
3553609;Tapiratiba;2022;3;Alto;11822
3553609;Tapiratiba;2024;4;Muito alto;11577
3553658;Taquaral;2014;2;Médio;2730
3553658;Taquaral;2016;3;Alto;2735
3553658;Taquaral;2018;4;Muito alto;2743
3553658;Taquaral;2020;3;Alto;2751
3553658;Taquaral;2022;3;Alto;2620
3553658;Taquaral;2024;2;Médio;2594
3553708;Taquaritinga;2014;1;Baixo;54156
3553708;Taquaritinga;2016;2;Médio;54262
3553708;Taquaritinga;2018;3;Alto;54381
3553708;Taquaritinga;2020;2;Médio;54499
3553708;Taquaritinga;2022;1;Baixo;52272
3553708;Taquaritinga;2024;3;Alto;51628
3553807;Taquarituba;2014;2;Médio;22684
3553807;Taquarituba;2016;2;Médio;22865
3553807;Taquarituba;2018;3;Alto;23029
3553807;Taquarituba;2020;3;Alto;23193
3553807;Taquarituba;2022;3;Alto;24335
3553807;Taquarituba;2024;4;Muito alto;24593
3553856;Taquarivaí;2014;1;Baixo;5380
3553856;Taquarivaí;2016;2;Médio;5500
3553856;Taquarivaí;2018;2;Médio;5622
3553856;Taquarivaí;2020;2;Médio;5746
3553856;Taquarivaí;2022;1;Baixo;6862
3553856;Taquarivaí;2024;2;Médio;7140
3553906;Tarabai;2014;1;Baixo;6870
3553906;Tarabai;2016;1;Baixo;7004
3553906;Tarabai;2018;1;Baixo;7135
3553906;Tarabai;2020;2;Médio;7269
3553906;Tarabai;2022;1;Baixo;6536
3553906;Tarabai;2024;2;Médio;6477
3553955;Tarumã;2014;2;Médio;13669
3553955;Tarumã;2016;2;Médio;14059
3553955;Tarumã;2018;3;Alto;14428
3553955;Tarumã;2020;3;Alto;14806
3553955;Tarumã;2022;3;Alto;14867
3553955;Tarumã;2024;4;Muito alto;15132
3554003;Tatuí;2014;1;Baixo;112459
3554003;Tatuí;2016;2;Médio;115049
3554003;Tatuí;2018;2;Médio;117558
3554003;Tatuí;2020;2;Médio;120123
3554003;Tatuí;2022;2;Médio;123818
3554003;Tatuí;2024;2;Médio;126434
3554102;Taubaté;2014;2;Médio;290634
3554102;Taubaté;2016;3;Alto;296449
3554102;Taubaté;2018;3;Alto;301856
3554102;Taubaté;2020;3;Alto;307361
3554102;Taubaté;2022;2;Médio;310504
3554102;Taubaté;2024;3;Alto;314074
3554201;Tejupá;2014;1;Baixo;4739
3554201;Tejupá;2016;1;Baixo;4716
3554201;Tejupá;2018;2;Médio;4707
3554201;Tejupá;2020;2;Médio;4697
3554201;Tejupá;2022;2;Médio;4131
3554201;Tejupá;2024;3;Alto;3959
3554300;Teodoro Sampaio;2014;1;Baixo;21818
3554300;Teodoro Sampaio;2016;2;Médio;22026
3554300;Teodoro Sampaio;2018;2;Médio;22219
3554300;Teodoro Sampaio;2020;3;Alto;22414
3554300;Teodoro Sampaio;2022;2;Médio;22167
3554300;Teodoro Sampaio;2024;2;Médio;22107
3554409;Terra Roxa;2014;1;Baixo;8754
3554409;Terra Roxa;2016;2;Médio;8880
3554409;Terra Roxa;2018;3;Alto;8999
3554409;Terra Roxa;2020;3;Alto;9121
3554409;Terra Roxa;2022;2;Médio;7908
3554409;Terra Roxa;2024;3;Alto;7800
3554508;Tietê;2014;2;Médio;38571
3554508;Tietê;2016;3;Alto;39431
3554508;Tietê;2018;3;Alto;40244
3554508;Tietê;2020;4;Muito alto;41073
3554508;Tietê;2022;3;Alto;37657
3554508;Tietê;2024;3;Alto;37682
3554607;Timburi;2014;1;Baixo;2605
3554607;Timburi;2016;1;Baixo;2587
3554607;Timburi;2018;1;Baixo;2572
3554607;Timburi;2020;1;Baixo;2557
3554607;Timburi;2022;1;Baixo;2465
3554607;Timburi;2024;3;Alto;2432
3554656;Torre de Pedra;2014;1;Baixo;2279
3554656;Torre de Pedra;2016;1;Baixo;2293
3554656;Torre de Pedra;2018;1;Baixo;2307
3554656;Torre de Pedra;2020;3;Alto;2320
3554656;Torre de Pedra;2022;3;Alto;2047
3554656;Torre de Pedra;2024;4;Muito alto;1987
3554706;Torrinha;2014;1;Baixo;9481
3554706;Torrinha;2016;2;Médio;9558
3554706;Torrinha;2018;2;Médio;9635
3554706;Torrinha;2020;3;Alto;9713
3554706;Torrinha;2022;2;Médio;9335
3554706;Torrinha;2024;3;Alto;9276
3554755;Trabiju;2014;4;Muito alto;1605
3554755;Trabiju;2016;2;Médio;1637
3554755;Trabiju;2018;3;Alto;1670
3554755;Trabiju;2020;3;Alto;1703
3554755;Trabiju;2022;3;Alto;1681
3554755;Trabiju;2024;3;Alto;1700
3554805;Tremembé;2014;1;Baixo;43157
3554805;Tremembé;2016;2;Médio;44174
3554805;Tremembé;2018;2;Médio;45066
3554805;Tremembé;2020;2;Médio;45978
3554805;Tremembé;2022;2;Médio;51094
3554805;Tremembé;2024;2;Médio;52405
3554904;Três Fronteiras;2014;1;Baixo;5478
3554904;Três Fronteiras;2016;2;Médio;5503
3554904;Três Fronteiras;2018;3;Alto;5525
3554904;Três Fronteiras;2020;2;Médio;5547
3554904;Três Fronteiras;2022;2;Médio;6793
3554904;Três Fronteiras;2024;1;Baixo;7021
3554953;Tuiuti;2014;1;Baixo;6197
3554953;Tuiuti;2016;1;Baixo;6325
3554953;Tuiuti;2018;1;Baixo;6439
3554953;Tuiuti;2020;2;Médio;6557
3554953;Tuiuti;2022;2;Médio;6772
3554953;Tuiuti;2024;3;Alto;6874
3555000;Tupã;2014;2;Médio;63184
3555000;Tupã;2016;2;Médio;63057
3555000;Tupã;2018;2;Médio;62950
3555000;Tupã;2020;3;Alto;62843
3555000;Tupã;2022;3;Alto;63925
3555000;Tupã;2024;3;Alto;63698
3555109;Tupi Paulista;2014;2;Médio;14657
3555109;Tupi Paulista;2016;2;Médio;14783
3555109;Tupi Paulista;2018;4;Muito alto;14829
3555109;Tupi Paulista;2020;4;Muito alto;14878
3555109;Tupi Paulista;2022;3;Alto;15842
3555109;Tupi Paulista;2024;4;Muito alto;16043
3555208;Turiúba;2014;3;Alto;1926
3555208;Turiúba;2016;2;Médio;1923
3555208;Turiúba;2018;3;Alto;1917
3555208;Turiúba;2020;3;Alto;1912
3555208;Turiúba;2022;3;Alto;1819
3555208;Turiúba;2024;3;Alto;1788
3555307;Turmalina;2014;3;Alto;1904
3555307;Turmalina;2016;4;Muito alto;1869
3555307;Turmalina;2018;4;Muito alto;1836
3555307;Turmalina;2020;4;Muito alto;1805
3555307;Turmalina;2022;4;Muito alto;1671
3555307;Turmalina;2024;4;Muito alto;1602
3555356;Ubarana;2014;1;Baixo;5607
3555356;Ubarana;2016;2;Médio;5764
3555356;Ubarana;2018;3;Alto;5914
3555356;Ubarana;2020;3;Alto;6066
3555356;Ubarana;2022;1;Baixo;5364
3555356;Ubarana;2024;3;Alto;5320
3555406;Ubatuba;2014;1;Baixo;82823
3555406;Ubatuba;2016;2;Médio;84872
3555406;Ubatuba;2018;2;Médio;86870
3555406;Ubatuba;2020;3;Alto;88916
3555406;Ubatuba;2022;2;Médio;92874
3555406;Ubatuba;2024;2;Médio;95062
3555505;Ubirajara;2014;1;Baixo;4522
3555505;Ubirajara;2016;1;Baixo;4570
3555505;Ubirajara;2018;1;Baixo;4616
3555505;Ubirajara;2020;2;Médio;4663
3555505;Ubirajara;2022;2;Médio;5127
3555505;Ubirajara;2024;2;Médio;5211
3555604;Uchoa;2014;2;Médio;9564
3555604;Uchoa;2016;3;Alto;9607
3555604;Uchoa;2018;3;Alto;9645
3555604;Uchoa;2020;3;Alto;9683
3555604;Uchoa;2022;1;Baixo;10387
3555604;Uchoa;2024;2;Médio;10493
3555703;União Paulista;2014;3;Alto;1656
3555703;União Paulista;2016;1;Baixo;1686
3555703;União Paulista;2018;1;Baixo;1712
3555703;União Paulista;2020;1;Baixo;1739
3555703;União Paulista;2022;2;Médio;1603
3555703;União Paulista;2024;2;Médio;1605
3555802;Urânia;2014;2;Médio;8755
3555802;Urânia;2016;2;Médio;8710
3555802;Urânia;2018;3;Alto;8660
3555802;Urânia;2020;3;Alto;8611
3555802;Urânia;2022;3;Alto;8833
3555802;Urânia;2024;3;Alto;8800
3555901;Uru;2014;1;Baixo;1229
3555901;Uru;2016;1;Baixo;1219
3555901;Uru;2018;2;Médio;1213
3555901;Uru;2020;3;Alto;1207
3555901;Uru;2022;2;Médio;1386
3555901;Uru;2024;4;Muito alto;1403
3556008;Urupês;2014;2;Médio;12906
3556008;Urupês;2016;3;Alto;12997
3556008;Urupês;2018;3;Alto;13081
3556008;Urupês;2020;3;Alto;13164
3556008;Urupês;2022;3;Alto;13737
3556008;Urupês;2024;4;Muito alto;13832
3556107;Valentim Gentil;2014;2;Médio;11752
3556107;Valentim Gentil;2016;3;Alto;12106
3556107;Valentim Gentil;2018;3;Alto;12433
3556107;Valentim Gentil;2020;3;Alto;12770
3556107;Valentim Gentil;2022;2;Médio;14074
3556107;Valentim Gentil;2024;2;Médio;14513
3556206;Valinhos;2014;3;Alto;115258
3556206;Valinhos;2016;4;Muito alto;118947
3556206;Valinhos;2018;4;Muito alto;121809
3556206;Valinhos;2020;4;Muito alto;124742
3556206;Valinhos;2022;4;Muito alto;126225
3556206;Valinhos;2024;4;Muito alto;129057
3556305;Valparaíso;2014;1;Baixo;23147
3556305;Valparaíso;2016;3;Alto;23438
3556305;Valparaíso;2018;3;Alto;23711
3556305;Valparaíso;2020;2;Médio;23988
3556305;Valparaíso;2022;2;Médio;24229
3556305;Valparaíso;2024;3;Alto;24319
3556354;Vargem;2014;1;Baixo;9287
3556354;Vargem;2016;1;Baixo;9531
3556354;Vargem;2018;1;Baixo;9762
3556354;Vargem;2020;1;Baixo;10000
3556354;Vargem;2022;1;Baixo;10499
3556354;Vargem;2024;2;Médio;10798
3556404;Vargem Grande do Sul;2014;1;Baixo;40199
3556404;Vargem Grande do Sul;2016;2;Médio;40652
3556404;Vargem Grande do Sul;2018;3;Alto;41075
3556404;Vargem Grande do Sul;2020;3;Alto;41501
3556404;Vargem Grande do Sul;2022;2;Médio;40127
3556404;Vargem Grande do Sul;2024;3;Alto;40079
3556453;Vargem Grande Paulista;2014;1;Baixo;46921
3556453;Vargem Grande Paulista;2016;2;Médio;48905
3556453;Vargem Grande Paulista;2018;3;Alto;50797
3556453;Vargem Grande Paulista;2020;3;Alto;52762
3556453;Vargem Grande Paulista;2022;3;Alto;50359
3556453;Vargem Grande Paulista;2024;3;Alto;51273
3556503;Várzea Paulista;2014;2;Médio;112833
3556503;Várzea Paulista;2016;2;Médio;115562
3556503;Várzea Paulista;2018;2;Médio;118022
3556503;Várzea Paulista;2020;3;Alto;120535
3556503;Várzea Paulista;2022;2;Médio;115708
3556503;Várzea Paulista;2024;2;Médio;116311
3556602;Vera Cruz;2014;1;Baixo;10654
3556602;Vera Cruz;2016;1;Baixo;10604
3556602;Vera Cruz;2018;1;Baixo;10564
3556602;Vera Cruz;2020;2;Médio;10524
3556602;Vera Cruz;2022;2;Médio;10180
3556602;Vera Cruz;2024;1;Baixo;10042
3556701;Vinhedo;2014;4;Muito alto;69449
3556701;Vinhedo;2016;4;Muito alto;72287
3556701;Vinhedo;2018;4;Muito alto;74858
3556701;Vinhedo;2020;4;Muito alto;77521
3556701;Vinhedo;2022;4;Muito alto;76442
3556701;Vinhedo;2024;4;Muito alto;78231
3556800;Viradouro;2014;1;Baixo;17739
3556800;Viradouro;2016;2;Médio;17952
3556800;Viradouro;2018;2;Médio;18148
3556800;Viradouro;2020;2;Médio;18347
3556800;Viradouro;2022;1;Baixo;17413
3556800;Viradouro;2024;2;Médio;17339
3556909;Vista Alegre do Alto;2014;2;Médio;7363
3556909;Vista Alegre do Alto;2016;3;Alto;7595
3556909;Vista Alegre do Alto;2018;4;Muito alto;7802
3556909;Vista Alegre do Alto;2020;4;Muito alto;8014
3556909;Vista Alegre do Alto;2022;3;Alto;8100
3556909;Vista Alegre do Alto;2024;4;Muito alto;8294
3556958;Vitória Brasil;2014;1;Baixo;1748
3556958;Vitória Brasil;2016;2;Médio;1752
3556958;Vitória Brasil;2018;2;Médio;1756
3556958;Vitória Brasil;2020;3;Alto;1760
3556958;Vitória Brasil;2022;2;Médio;1794
3556958;Vitória Brasil;2024;3;Alto;1795
3557006;Votorantim;2014;2;Médio;113264
3557006;Votorantim;2016;2;Médio;115495
3557006;Votorantim;2018;3;Alto;117640
3557006;Votorantim;2020;3;Alto;119824
3557006;Votorantim;2022;2;Médio;127779
3557006;Votorantim;2024;3;Alto;130462
3557105;Votuporanga;2014;3;Alto;87690
3557105;Votuporanga;2016;3;Alto;89124
3557105;Votuporanga;2018;4;Muito alto;90432
3557105;Votuporanga;2020;4;Muito alto;91760
3557105;Votuporanga;2022;3;Alto;96546
3557105;Votuporanga;2024;4;Muito alto;98209
3557154;Zacarias;2014;1;Baixo;2432
3557154;Zacarias;2016;2;Médio;2478
3557154;Zacarias;2018;2;Médio;2518
3557154;Zacarias;2020;3;Alto;2560
3557154;Zacarias;2022;3;Alto;2689
3557154;Zacarias;2024;3;Alto;2740
3557204;Chavantes;2014;1;Baixo;12157
3557204;Chavantes;2016;1;Baixo;12179
3557204;Chavantes;2018;2;Médio;12201
3557204;Chavantes;2020;2;Médio;12223
3557204;Chavantes;2022;1;Baixo;12210
3557204;Chavantes;2024;2;Médio;12125
3557303;Estiva Gerbi;2014;1;Baixo;10469
3557303;Estiva Gerbi;2016;2;Médio;10678
3557303;Estiva Gerbi;2018;3;Alto;10877
3557303;Estiva Gerbi;2020;2;Médio;11079
3557303;Estiva Gerbi;2022;2;Médio;11286
3557303;Estiva Gerbi;2024;2;Médio;11465
