"cod_ibge","municipio","valor","ano","tipo","valor_estado","metrica"
3502408,"Anhumas",63.12847222,2018,"Escolaridade",65.72,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502408,"Anhumas",80.19823806,2020,"Escolaridade",65.77,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502408,"Anhumas",75.82,2022,"Escolaridade",55.49,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502408,"Anhumas",83.25,2024,"Escolaridade",57.87,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502507,"Aparecida",57.18485881,2014,"Escolaridade",50.89,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502507,"Aparecida",70.69215371,2016,"Escolaridade",60.03,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502507,"Aparecida",81.44249921,2018,"Escolaridade",65.72,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502507,"Aparecida",76.07250641,2020,"Escolaridade",65.77,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502507,"Aparecida",61.515,2022,"Escolaridade",55.49,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502507,"Aparecida",69.48,2024,"Escolaridade",57.87,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502606,"Aparecida d'Oeste",59.89564074,2014,"Escolaridade",50.89,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502606,"Aparecida d'Oeste",60.9270067,2016,"Escolaridade",60.03,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502606,"Aparecida d'Oeste",72.20695971,2018,"Escolaridade",65.72,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502606,"Aparecida d'Oeste",72.6625953,2020,"Escolaridade",65.77,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502606,"Aparecida d'Oeste",60.28,2022,"Escolaridade",55.49,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502606,"Aparecida d'Oeste",76.98,2024,"Escolaridade",57.87,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502705,"Apiaí",41.45857063,2014,"Escolaridade",50.89,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502705,"Apiaí",59.4823807,2016,"Escolaridade",60.03,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502705,"Apiaí",61.11398951,2018,"Escolaridade",65.72,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502705,"Apiaí",58.10350848,2020,"Escolaridade",65.77,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502705,"Apiaí",48.405,2022,"Escolaridade",55.49,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502705,"Apiaí",67.81,2024,"Escolaridade",57.87,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502754,"Araçariguama",53.02217243,2014,"Escolaridade",50.89,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502754,"Araçariguama",65.47260297,2016,"Escolaridade",60.03,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502754,"Araçariguama",62.55718256,2018,"Escolaridade",65.72,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502754,"Araçariguama",66.58095223,2020,"Escolaridade",65.77,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502754,"Araçariguama",43.235,2022,"Escolaridade",55.49,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502754,"Araçariguama",47.985,2024,"Escolaridade",57.87,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502804,"Araçatuba",51.3453145,2014,"Escolaridade",50.89,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
