"cod_ibge";"municipio";"ano";"riqueza";"riqueza_estado";"longevidade";"longevidade_estado";"escolaridade";"escolaridade_estado";"IPDM";"IPDM_estado";"media"
3520103;"Igarapava";2018;0,376;0,451;0,698;0,721;0,481;0,563;0,518;0,578;1
3520103;"Igarapava";2020;0,365;0,439;0,694;0,722;0,511;0,594;0,523;0,585;1
3520103;"Igarapava";2022;0,369;0,441;0,719;0,697;0,459;0,556;0,516;0,565;1
3520103;"Igarapava";2024;0,391;0,464;0,676;0,716;0,49;0,569;0,519;0,583;1
3520202;"Igaratá";2014;0,302;0,457;0,651;0,698;0,471;0,449;0,475;0,535;1
3520202;"Igaratá";2016;0,287;0,438;0,671;0,717;0,471;0,511;0,476;0,555;1
3520202;"Igaratá";2018;0,342;0,451;0,68;0,721;0,584;0,563;0,535;0,578;1
3520202;"Igaratá";2020;0,354;0,439;0,732;0,722;0,57;0,594;0,552;0,585;1
3520202;"Igaratá";2022;0,333;0,441;0,655;0,697;0,553;0,556;0,514;0,565;1
3520202;"Igaratá";2024;0,374;0,464;0,635;0,716;0,614;0,569;0,541;0,583;1
3520301;"Iguape";2014;0,329;0,457;0,609;0,698;0,379;0,449;0,439;0,535;1
3520301;"Iguape";2016;0,28;0,438;0,609;0,717;0,483;0,511;0,457;0,555;1
3520301;"Iguape";2018;0,325;0,451;0,584;0,721;0,52;0,563;0,476;0,578;1
3520301;"Iguape";2020;0,31;0,439;0,709;0,722;0,502;0,594;0,507;0,585;1
3520301;"Iguape";2022;0,314;0,441;0,584;0,697;0,543;0,556;0,48;0,565;1
3520301;"Iguape";2024;0,355;0,464;0,677;0,716;0,558;0,569;0,53;0,583;1
3520400;"Ilhabela";2014;0,557;0,457;0,743;0,698;0,442;0,449;0,581;0,535;0
3520400;"Ilhabela";2016;0,508;0,438;0,756;0,717;0,498;0,511;0,587;0,555;0
3520400;"Ilhabela";2018;0,583;0,451;0,758;0,721;0,562;0,563;0,634;0,578;0
3520400;"Ilhabela";2020;0,564;0,439;0,753;0,722;0,569;0,594;0,629;0,585;0
3520400;"Ilhabela";2022;0,559;0,441;0,756;0,697;0,528;0,556;0,614;0,565;0
3520400;"Ilhabela";2024;0,541;0,464;0,713;0,716;0,573;0,569;0,609;0,583;0
3520426;"Ilha Comprida";2014;0,501;0,457;0,65;0,698;0,45;0,449;0,534;0,535;1
3520426;"Ilha Comprida";2016;0,404;0,438;0,652;0,717;0,512;0,511;0,523;0,555;1
3520426;"Ilha Comprida";2018;0,51;0,451;0,66;0,721;0,651;0,563;0,607;0,578;0
3520426;"Ilha Comprida";2020;0,478;0,439;0,65;0,722;0,65;0,594;0,593;0,585;0
3520426;"Ilha Comprida";2022;0,42;0,441;0,379;0,697;0,598;0,556;0,466;0,565;1
3520426;"Ilha Comprida";2024;0,461;0,464;0,493;0,716;0,682;0,569;0,545;0,583;1
3520442;"Ilha Solteira";2014;0,405;0,457;0,676;0,698;0,553;0,449;0,545;0,535;0
3520442;"Ilha Solteira";2016;0,373;0,438;0,793;0,717;0,633;0,511;0,6;0,555;0
3520442;"Ilha Solteira";2018;0,39;0,451;0,75;0,721;0,679;0,563;0,606;0,578;0
3520442;"Ilha Solteira";2020;0,392;0,439;0,726;0,722;0,705;0,594;0,608;0,585;0
3520442;"Ilha Solteira";2022;0,369;0,441;0,72;0,697;0,631;0,556;0,573;0,565;0
3520442;"Ilha Solteira";2024;0,392;0,464;0,693;0,716;0,69;0,569;0,592;0,583;0
3520509;"Indaiatuba";2014;0,487;0,457;0,736;0,698;0,574;0,449;0,599;0,535;0
3520509;"Indaiatuba";2016;0,463;0,438;0,75;0,717;0,639;0,511;0,617;0,555;0
3520509;"Indaiatuba";2018;0,491;0,451;0,768;0,721;0,692;0,563;0,65;0,578;0
3520509;"Indaiatuba";2020;0,485;0,439;0,767;0,722;0,712;0,594;0,655;0,585;0
3520509;"Indaiatuba";2022;0,489;0,441;0,736;0,697;0,718;0,556;0,648;0,565;0
3520509;"Indaiatuba";2024;0,478;0,464;0,782;0,716;0,732;0,569;0,664;0,583;0
3520608;"Indiana";2014;0,25;0,457;0,737;0,698;0,469;0,449;0,485;0,535;1
3520608;"Indiana";2016;0,241;0,438;0,596;0,717;0,574;0,511;0,47;0,555;1
3520608;"Indiana";2018;0,261;0,451;0,645;0,721;0,674;0,563;0,527;0,578;1
3520608;"Indiana";2020;0,267;0,439;0,718;0,722;0,669;0,594;0,551;0,585;1
3520608;"Indiana";2022;0,249;0,441;0,675;0,697;0,53;0,556;0,485;0,565;1
3520608;"Indiana";2024;0,318;0,464;0,752;0,716;0,632;0,569;0,567;0,583;1
3520707;"Indiaporã";2014;0,286;0,457;0,699;0,698;0,661;0,449;0,549;0,535;0
3520707;"Indiaporã";2016;0,262;0,438;0,718;0,717;0,609;0,511;0,53;0,555;1
3520707;"Indiaporã";2018;0,318;0,451;0,687;0,721;0,662;0,563;0,556;0,578;1
3520707;"Indiaporã";2020;0,328;0,439;0,787;0,722;0,737;0,594;0,617;0,585;0
3520707;"Indiaporã";2022;0,307;0,441;0,774;0,697;0,644;0,556;0,575;0,565;0
3520707;"Indiaporã";2024;0,413;0,464;0,703;0,716;0,669;0,569;0,595;0,583;0
3520806;"Inúbia Paulista";2014;0,379;0,457;0,759;0,698;0,45;0,449;0,529;0,535;1
3520806;"Inúbia Paulista";2016;0,359;0,438;0,783;0,717;0,484;0,511;0,542;0,555;1
3520806;"Inúbia Paulista";2018;0,383;0,451;0,812;0,721;0,653;0,563;0,616;0,578;0
3520806;"Inúbia Paulista";2020;0,365;0,439;0,811;0,722;0,619;0,594;0,598;0,585;0
3520806;"Inúbia Paulista";2022;0,365;0,441;0,84;0,697;0,475;0,556;0,56;0,565;1
3520806;"Inúbia Paulista";2024;0,345;0,464;0,722;0,716;0,53;0,569;0,532;0,583;1
3520905;"Ipaussu";2014;0,349;0,457;0,732;0,698;0,519;0,449;0,533;0,535;1
3520905;"Ipaussu";2016;0,336;0,438;0,7;0,717;0,624;0,511;0,553;0,555;1
3520905;"Ipaussu";2018;0,348;0,451;0,662;0,721;0,59;0,563;0,533;0,578;1
3520905;"Ipaussu";2020;0,345;0,439;0,629;0,722;0,624;0,594;0,533;0,585;1
3520905;"Ipaussu";2022;0,347;0,441;0,503;0,697;0,529;0,556;0,46;0,565;1
3520905;"Ipaussu";2024;0,367;0,464;0,605;0,716;0,605;0,569;0,526;0,583;1
3521002;"Iperó";2014;0,347;0,457;0,692;0,698;0,394;0,449;0,478;0,535;1
3521002;"Iperó";2016;0,318;0,438;0,689;0,717;0,479;0,511;0,495;0,555;1
3521002;"Iperó";2018;0,357;0,451;0,704;0,721;0,479;0,563;0,513;0,578;1
3521002;"Iperó";2020;0,357;0,439;0,694;0,722;0,496;0,594;0,516;0,585;1
3521002;"Iperó";2022;0,371;0,441;0,66;0,697;0,479;0,556;0,503;0,565;1
3521002;"Iperó";2024;0,377;0,464;0,661;0,716;0,436;0,569;0,491;0,583;1
3521101;"Ipeúna";2014;0,436;0,457;0,773;0,698;0,469;0,449;0,559;0,535;0
3521101;"Ipeúna";2016;0,416;0,438;0,79;0,717;0,563;0,511;0,59;0,555;0
3521101;"Ipeúna";2018;0,452;0,451;0,743;0,721;0,535;0,563;0,577;0,578;1
3521101;"Ipeúna";2020;0,458;0,439;0,719;0,722;0,64;0,594;0,606;0,585;0
3521101;"Ipeúna";2022;0,451;0,441;0,698;0,697;0,451;0,556;0,533;0,565;1
3521101;"Ipeúna";2024;0,453;0,464;0,697;0,716;0,58;0,569;0,577;0,583;1
3521150;"Ipiguá";2014;0,386;0,457;0,68;0,698;0,418;0,449;0,495;0,535;1
3521150;"Ipiguá";2016;0,382;0,438;0,792;0,717;0,551;0,511;0,575;0,555;0
3521150;"Ipiguá";2018;0,425;0,451;0,798;0,721;0,521;0,563;0,581;0,578;0
3521150;"Ipiguá";2020;0,399;0,439;0,814;0,722;0,573;0,594;0,595;0,585;0
3521150;"Ipiguá";2022;0,385;0,441;0,717;0,697;0,51;0,556;0,537;0,565;1
3521150;"Ipiguá";2024;0,404;0,464;0,789;0,716;0,537;0,569;0,577;0,583;1
3521200;"Iporanga";2014;0,206;0,457;0,716;0,698;0,251;0,449;0,391;0,535;1
3521200;"Iporanga";2016;0,185;0,438;0,763;0,717;0,438;0,511;0,462;0,555;1
3521200;"Iporanga";2018;0,231;0,451;0,764;0,721;0,465;0,563;0,487;0,578;1
3521200;"Iporanga";2020;0,226;0,439;0,675;0,722;0,449;0,594;0,45;0,585;1
3521200;"Iporanga";2022;0,21;0,441;0,716;0,697;0,436;0,556;0,454;0,565;1
3521200;"Iporanga";2024;0,26;0,464;0,64;0,716;0,437;0,569;0,446;0,583;1
3521309;"Ipuã";2014;0,362;0,457;0,632;0,698;0,412;0,449;0,469;0,535;1
3521309;"Ipuã";2016;0,348;0,438;0,803;0,717;0,559;0,511;0,57;0,555;0
3521309;"Ipuã";2018;0,383;0,451;0,733;0,721;0,547;0,563;0,554;0,578;1
3521309;"Ipuã";2020;0,379;0,439;0,702;0,722;0,512;0,594;0,531;0,585;1
3521309;"Ipuã";2022;0,377;0,441;0,702;0,697;0,537;0,556;0,539;0,565;1
3521309;"Ipuã";2024;0,409;0,464;0,68;0,716;0,585;0,569;0,558;0,583;1
3521408;"Iracemápolis";2014;0,41;0,457;0,746;0,698;0,571;0,449;0,576;0,535;0
3521408;"Iracemápolis";2016;0,403;0,438;0,823;0,717;0,625;0,511;0,617;0,555;0
3521408;"Iracemápolis";2018;0,428;0,451;0,858;0,721;0,637;0,563;0,641;0,578;0
3521408;"Iracemápolis";2020;0,428;0,439;0,802;0,722;0,701;0,594;0,644;0,585;0
3521408;"Iracemápolis";2022;0,422;0,441;0,76;0,697;0,657;0,556;0,613;0,565;0
3521408;"Iracemápolis";2024;0,446;0,464;0,721;0,716;0,653;0,569;0,607;0,583;0
3521507;"Irapuã";2014;0,29;0,457;0,767;0,698;0,501;0,449;0,519;0,535;1
3521507;"Irapuã";2016;0,29;0,438;0,793;0,717;0,494;0,511;0,526;0,555;1
3521507;"Irapuã";2018;0,326;0,451;0,825;0,721;0,593;0,563;0,581;0,578;0
3521507;"Irapuã";2020;0,337;0,439;0,838;0,722;0,64;0,594;0,605;0,585;0
3521507;"Irapuã";2022;0,326;0,441;0,805;0,697;0,609;0,556;0,58;0,565;0
3521507;"Irapuã";2024;0,371;0,464;0,807;0,716;0,671;0,569;0,616;0,583;0
3521606;"Irapuru";2014;0,235;0,457;0,596;0,698;0,453;0,449;0,428;0,535;1
3521606;"Irapuru";2016;0,226;0,438;0,668;0,717;0,484;0,511;0,459;0,555;1
3521606;"Irapuru";2018;0,239;0,451;0,675;0,721;0,611;0,563;0,508;0,578;1
3521606;"Irapuru";2020;0,246;0,439;0,589;0,722;0,627;0,594;0,487;0,585;1
3521606;"Irapuru";2022;0,238;0,441;0,585;0,697;0,58;0,556;0,468;0,565;1
3521606;"Irapuru";2024;0,321;0,464;0,647;0,716;0,576;0,569;0,515;0,583;1
3521705;"Itaberá";2014;0,32;0,457;0,692;0,698;0,495;0,449;0,502;0,535;1
3521705;"Itaberá";2016;0,326;0,438;0,585;0,717;0,594;0,511;0,502;0,555;1
3521705;"Itaberá";2018;0,334;0,451;0,494;0,721;0,648;0,563;0,492;0,578;1
3521705;"Itaberá";2020;0,347;0,439;0,61;0,722;0,61;0,594;0,522;0,585;1
3521705;"Itaberá";2022;0,351;0,441;0,667;0,697;0,571;0,556;0,53;0,565;1
3521705;"Itaberá";2024;0,367;0,464;0,698;0,716;0,663;0,569;0,576;0,583;1
3521804;"Itaí";2014;0,433;0,457;0,67;0,698;0,387;0,449;0,497;0,535;1
3521804;"Itaí";2016;0,437;0,438;0,619;0,717;0,454;0,511;0,503;0,555;1
3521804;"Itaí";2018;0,455;0,451;0,637;0,721;0,517;0,563;0,536;0,578;1
3521804;"Itaí";2020;0,352;0,439;0,647;0,722;0,551;0,594;0,517;0,585;1
3521804;"Itaí";2022;0,355;0,441;0,551;0,697;0,507;0,556;0,471;0,565;1
3521804;"Itaí";2024;0,488;0,464;0,668;0,716;0,511;0,569;0,556;0,583;1
3521903;"Itajobi";2014;0,365;0,457;0,705;0,698;0,628;0,449;0,566;0,535;0
3521903;"Itajobi";2016;0,362;0,438;0,639;0,717;0,675;0,511;0,559;0,555;0
3521903;"Itajobi";2018;0,434;0,451;0,685;0,721;0,783;0,563;0,634;0,578;0
3521903;"Itajobi";2020;0,413;0,439;0,564;0,722;0,777;0,594;0,585;0,585;1
3521903;"Itajobi";2022;0,377;0,441;0,592;0,697;0,775;0,556;0,581;0,565;0
3521903;"Itajobi";2024;0,425;0,464;0,705;0,716;0,76;0,569;0,63;0,583;0
3522000;"Itaju";2014;0,298;0,457;0,56;0,698;0,554;0,449;0,471;0,535;1
3522000;"Itaju";2016;0,293;0,438;0,688;0,717;0,623;0,511;0,535;0,555;1
3522000;"Itaju";2018;0,332;0,451;0,557;0,721;0,622;0,563;0,504;0,578;1
3522000;"Itaju";2020;0,329;0,439;0,568;0,722;0,685;0,594;0,527;0,585;1
3522000;"Itaju";2022;0,402;0,441;0,656;0,697;0,549;0,556;0,536;0,565;1
3522000;"Itaju";2024;0,438;0,464;0,675;0,716;0,644;0,569;0,586;0,583;0
3522109;"Itanhaém";2014;0,389;0,457;0,621;0,698;0,474;0,449;0,495;0,535;1
3522109;"Itanhaém";2016;0,371;0,438;0,675;0,717;0,531;0,511;0,526;0,555;1
3522109;"Itanhaém";2018;0,407;0,451;0,673;0,721;0,572;0,563;0,551;0,578;1
3522109;"Itanhaém";2020;0,401;0,439;0,621;0,722;0,576;0,594;0,533;0,585;1
3522109;"Itanhaém";2022;0,374;0,441;0,611;0,697;0,504;0,556;0,496;0,565;1
3522109;"Itanhaém";2024;0,421;0,464;0,727;0,716;0,538;0,569;0,562;0,583;1
3522158;"Itaoca";2014;0,168;0,457;0,459;0,698;0,478;0,449;0,368;0,535;1
3522158;"Itaoca";2016;0,158;0,438;0,545;0,717;0,448;0,511;0,384;0,555;1
3522158;"Itaoca";2018;0,181;0,451;0,603;0,721;0,545;0,563;0,443;0,578;1
3522158;"Itaoca";2020;0,194;0,439;0,612;0,722;0,498;0,594;0,435;0,585;1
3522158;"Itaoca";2022;0,177;0,441;0,654;0,697;0,515;0,556;0,449;0,565;1
3522158;"Itaoca";2024;0,216;0,464;0,663;0,716;0,71;0,569;0,53;0,583;1
3522208;"Itapecerica da Serra";2014;0,42;0,457;0,604;0,698;0,39;0,449;0,471;0,535;1
3522208;"Itapecerica da Serra";2016;0,394;0,438;0,631;0,717;0,468;0,511;0,498;0,555;1
3522208;"Itapecerica da Serra";2018;0,403;0,451;0,662;0,721;0,515;0,563;0,527;0,578;1
3522208;"Itapecerica da Serra";2020;0,39;0,439;0,647;0,722;0,533;0,594;0,523;0,585;1
3522208;"Itapecerica da Serra";2022;0,39;0,441;0,599;0,697;0,511;0,556;0,5;0,565;1
3522208;"Itapecerica da Serra";2024;0,362;0,464;0,651;0,716;0,527;0,569;0,513;0,583;1
3522307;"Itapetininga";2014;0,366;0,457;0,685;0,698;0,505;0,449;0,519;0,535;1
3522307;"Itapetininga";2016;0,359;0,438;0,691;0,717;0,56;0,511;0,537;0,555;1
3522307;"Itapetininga";2018;0,374;0,451;0,687;0,721;0,587;0,563;0,549;0,578;1
3522307;"Itapetininga";2020;0,368;0,439;0,715;0,722;0,607;0,594;0,563;0,585;1
3522307;"Itapetininga";2022;0,379;0,441;0,705;0,697;0,564;0,556;0,549;0,565;1
3522307;"Itapetininga";2024;0,411;0,464;0,728;0,716;0,601;0,569;0,58;0,583;1
3522406;"Itapeva";2014;0,331;0,457;0,625;0,698;0,472;0,449;0,476;0,535;1
3522406;"Itapeva";2016;0,32;0,438;0,653;0,717;0,566;0,511;0,513;0,555;1
3522406;"Itapeva";2018;0,333;0,451;0,679;0,721;0,633;0,563;0,548;0,578;1
3522406;"Itapeva";2020;0,347;0,439;0,708;0,722;0,691;0,594;0,582;0,585;1
3522406;"Itapeva";2022;0,341;0,441;0,627;0,697;0,59;0,556;0,519;0,565;1
3522406;"Itapeva";2024;0,395;0,464;0,638;0,716;0,638;0,569;0,557;0,583;1
3522505;"Itapevi";2014;0,464;0,457;0,666;0,698;0,342;0,449;0,491;0,535;1
3522505;"Itapevi";2016;0,437;0,438;0,689;0,717;0,407;0,511;0,511;0,555;1
3522505;"Itapevi";2018;0,448;0,451;0,673;0,721;0,421;0,563;0,514;0,578;1
3522505;"Itapevi";2020;0,421;0,439;0,652;0,722;0,469;0,594;0,514;0,585;1
3522505;"Itapevi";2022;0,419;0,441;0,673;0,697;0,413;0,556;0,502;0,565;1
3522505;"Itapevi";2024;0,397;0,464;0,628;0,716;0,46;0,569;0,495;0,583;1
3522604;"Itapira";2014;0,415;0,457;0,739;0,698;0,505;0,449;0,553;0,535;0
3522604;"Itapira";2016;0,404;0,438;0,653;0,717;0,557;0,511;0,538;0,555;1
3522604;"Itapira";2018;0,421;0,451;0,642;0,721;0,623;0,563;0,562;0,578;1
3522604;"Itapira";2020;0,413;0,439;0,745;0,722;0,631;0,594;0,596;0,585;0
3522604;"Itapira";2022;0,408;0,441;0,731;0,697;0,602;0,556;0,58;0,565;0
3522604;"Itapira";2024;0,421;0,464;0,718;0,716;0,585;0,569;0,575;0,583;1
3522653;"Itapirapuã Paulista";2014;0,157;0,457;0,578;0,698;0,334;0,449;0,356;0,535;1
3522653;"Itapirapuã Paulista";2016;0,145;0,438;0,543;0,717;0,404;0,511;0,364;0,555;1
3522653;"Itapirapuã Paulista";2018;0,173;0,451;0,623;0,721;0,417;0,563;0,404;0,578;1
3522653;"Itapirapuã Paulista";2020;0,159;0,439;0,654;0,722;0,552;0,594;0,455;0,585;1
3522653;"Itapirapuã Paulista";2022;0,184;0,441;0,658;0,697;0,462;0,556;0,435;0,565;1
3522653;"Itapirapuã Paulista";2024;0,329;0,464;0,685;0,716;0,561;0,569;0,525;0,583;1
3522703;"Itápolis";2014;0,385;0,457;0,665;0,698;0,585;0,449;0,545;0,535;0
3522703;"Itápolis";2016;0,358;0,438;0,709;0,717;0,637;0,511;0,568;0,555;0
3522703;"Itápolis";2018;0,38;0,451;0,752;0,721;0,619;0,563;0,584;0,578;0
3522703;"Itápolis";2020;0,381;0,439;0,742;0,722;0,705;0,594;0,609;0,585;0
3522703;"Itápolis";2022;0,372;0,441;0,733;0,697;0,639;0,556;0,581;0,565;0
3522703;"Itápolis";2024;0,42;0,464;0,737;0,716;0,716;0,569;0,624;0,583;0
3522802;"Itaporanga";2014;0,252;0,457;0,741;0,698;0,412;0,449;0,468;0,535;1
3522802;"Itaporanga";2016;0,253;0,438;0,681;0,717;0,5;0,511;0,478;0,555;1
3522802;"Itaporanga";2018;0,281;0,451;0,651;0,721;0,529;0,563;0,487;0,578;1
3522802;"Itaporanga";2020;0,277;0,439;0,759;0,722;0,522;0,594;0,519;0,585;1
3522802;"Itaporanga";2022;0,266;0,441;0,739;0,697;0,48;0,556;0,495;0,565;1
3522802;"Itaporanga";2024;0,287;0,464;0,662;0,716;0,506;0,569;0,485;0,583;1
3522901;"Itapuí";2014;0,419;0,457;0,776;0,698;0,473;0,449;0,556;0,535;0
3522901;"Itapuí";2016;0,395;0,438;0,702;0,717;0,497;0,511;0,531;0,555;1
3522901;"Itapuí";2018;0,423;0,451;0,775;0,721;0,588;0,563;0,595;0,578;0
3522901;"Itapuí";2020;0,464;0,439;0,808;0,722;0,619;0,594;0,63;0,585;0
3522901;"Itapuí";2022;0,464;0,441;0,718;0,697;0,52;0,556;0,567;0,565;0
3522901;"Itapuí";2024;0,458;0,464;0,705;0,716;0,689;0,569;0,617;0,583;0
3523008;"Itapura";2014;0,331;0,457;0,653;0,698;0,476;0,449;0,487;0,535;1
3523008;"Itapura";2016;0,318;0,438;0,672;0,717;0,468;0,511;0,486;0,555;1
3523008;"Itapura";2018;0,331;0,451;0,654;0,721;0,524;0,563;0,503;0,578;1
3523008;"Itapura";2020;0,347;0,439;0,712;0,722;0,56;0,594;0,54;0,585;1
3523008;"Itapura";2022;0,334;0,441;0,699;0,697;0,541;0,556;0,525;0,565;1
3523008;"Itapura";2024;0,37;0,464;0,731;0,716;0,577;0,569;0,559;0,583;1
3523107;"Itaquaquecetuba";2014;0,345;0,457;0,63;0,698;0,286;0,449;0,42;0,535;1
3523107;"Itaquaquecetuba";2016;0,329;0,438;0,657;0,717;0,38;0,511;0,455;0,555;1
3523107;"Itaquaquecetuba";2018;0,34;0,451;0,664;0,721;0,429;0,563;0,478;0,578;1
3523107;"Itaquaquecetuba";2020;0,332;0,439;0,677;0,722;0,438;0,594;0,482;0,585;1
3523107;"Itaquaquecetuba";2022;0,349;0,441;0,64;0,697;0,431;0,556;0,473;0,565;1
3523107;"Itaquaquecetuba";2024;0,374;0,464;0,644;0,716;0,464;0,569;0,494;0,583;1
3523206;"Itararé";2014;0,289;0,457;0,616;0,698;0,466;0,449;0,457;0,535;1
3523206;"Itararé";2016;0,288;0,438;0,694;0,717;0,491;0,511;0,491;0,555;1
3523206;"Itararé";2018;0,289;0,451;0,682;0,721;0,579;0,563;0,517;0,578;1
3523206;"Itararé";2020;0,284;0,439;0,664;0,722;0,581;0,594;0,51;0,585;1
3523206;"Itararé";2022;0,292;0,441;0,667;0,697;0,548;0,556;0,502;0,565;1
3523206;"Itararé";2024;0,312;0,464;0,679;0,716;0,563;0,569;0,518;0,583;1
3523305;"Itariri";2014;0,276;0,457;0,707;0,698;0,363;0,449;0,449;0,535;1
3523305;"Itariri";2016;0,272;0,438;0,606;0,717;0,429;0,511;0,436;0,555;1
3523305;"Itariri";2018;0,32;0,451;0,608;0,721;0,517;0,563;0,482;0,578;1
3523305;"Itariri";2020;0,321;0,439;0,725;0,722;0,437;0,594;0,494;0,585;1
3523305;"Itariri";2022;0,344;0,441;0,721;0,697;0,503;0,556;0,523;0,565;1
3523305;"Itariri";2024;0,366;0,464;0,732;0,716;0,552;0,569;0,55;0,583;1
3523404;"Itatiba";2014;0,455;0,457;0,736;0,698;0,519;0,449;0,57;0,535;0
3523404;"Itatiba";2016;0,429;0,438;0,742;0,717;0,664;0,511;0,612;0,555;0
3523404;"Itatiba";2018;0,457;0,451;0,715;0,721;0,733;0,563;0,635;0,578;0
3523404;"Itatiba";2020;0,455;0,439;0,713;0,722;0,806;0,594;0,658;0,585;0
3523404;"Itatiba";2022;0,448;0,441;0,672;0,697;0,695;0,556;0,605;0,565;0
3523404;"Itatiba";2024;0,439;0,464;0,714;0,716;0,742;0,569;0,632;0,583;0
3523503;"Itatinga";2014;0,319;0,457;0,696;0,698;0,427;0,449;0,481;0,535;1
3523503;"Itatinga";2016;0,302;0,438;0,745;0,717;0,549;0,511;0,532;0,555;1
3523503;"Itatinga";2018;0,327;0,451;0,756;0,721;0,53;0,563;0,538;0,578;1
3523503;"Itatinga";2020;0,323;0,439;0,754;0,722;0,603;0,594;0,56;0,585;1
3523503;"Itatinga";2022;0,316;0,441;0,579;0,697;0,482;0,556;0,459;0,565;1
3523503;"Itatinga";2024;0,347;0,464;0,494;0,716;0,635;0,569;0,492;0,583;1
3523602;"Itirapina";2014;0,368;0,457;0,803;0,698;0,442;0,449;0,538;0,535;0
3523602;"Itirapina";2016;0,354;0,438;0,738;0,717;0,513;0,511;0,535;0,555;1
3523602;"Itirapina";2018;0,399;0,451;0,696;0,721;0,553;0,563;0,549;0,578;1
3523602;"Itirapina";2020;0,442;0,439;0,67;0,722;0,581;0,594;0,564;0,585;1
3523602;"Itirapina";2022;0,459;0,441;0,71;0,697;0,563;0,556;0,577;0,565;0
3523602;"Itirapina";2024;0,48;0,464;0,814;0,716;0,563;0,569;0,619;0,583;0
3523701;"Itirapuã";2014;0,283;0,457;0,75;0,698;0,424;0,449;0,486;0,535;1
3523701;"Itirapuã";2016;0,269;0,438;0,644;0,717;0,461;0,511;0,458;0,555;1
3523701;"Itirapuã";2018;0,3;0,451;0,665;0,721;0,511;0,563;0,492;0,578;1
3523701;"Itirapuã";2020;0,295;0,439;0,646;0,722;0,493;0,594;0,478;0,585;1
3523701;"Itirapuã";2022;0,301;0,441;0,595;0,697;0,54;0,556;0,479;0,565;1
3523701;"Itirapuã";2024;0,336;0,464;0,696;0,716;0,494;0,569;0,509;0,583;1
3523800;"Itobi";2014;0,32;0,457;0,625;0,698;0,352;0,449;0,432;0,535;1
3523800;"Itobi";2016;0,318;0,438;0,651;0,717;0,429;0,511;0,466;0,555;1
3523800;"Itobi";2018;0,334;0,451;0,663;0,721;0,439;0,563;0,479;0,578;1
3523800;"Itobi";2020;0,343;0,439;0,722;0,722;0,521;0,594;0,529;0,585;1
3523800;"Itobi";2022;0,332;0,441;0,69;0,697;0,521;0,556;0,514;0,565;1
3523800;"Itobi";2024;0,354;0,464;0,715;0,716;0,581;0,569;0,55;0,583;1
3523909;"Itu";2014;0,503;0,457;0,702;0,698;0,45;0,449;0,552;0,535;0
3523909;"Itu";2016;0,478;0,438;0,721;0,717;0,48;0,511;0,56;0,555;0
3523909;"Itu";2018;0,487;0,451;0,718;0,721;0,552;0,563;0,586;0,578;0
3523909;"Itu";2020;0,473;0,439;0,718;0,722;0,56;0,594;0,584;0,585;1
3523909;"Itu";2022;0,481;0,441;0,696;0,697;0,528;0,556;0,568;0,565;0
3523909;"Itu";2024;0,513;0,464;0,725;0,716;0,569;0,569;0,602;0,583;0
3524006;"Itupeva";2014;0,523;0,457;0,72;0,698;0,495;0,449;0,579;0,535;0
3524006;"Itupeva";2016;0,513;0,438;0,757;0,717;0,521;0,511;0,597;0,555;0
3524006;"Itupeva";2018;0,565;0,451;0,776;0,721;0,568;0,563;0,636;0,578;0
3524006;"Itupeva";2020;0,56;0,439;0,77;0,722;0,567;0,594;0,632;0,585;0
3524006;"Itupeva";2022;0,539;0,441;0,745;0,697;0,556;0,556;0,613;0,565;0
3524006;"Itupeva";2024;0,495;0,464;0,768;0,716;0,554;0,569;0,606;0,583;0
3524105;"Ituverava";2014;0,389;0,457;0,735;0,698;0,377;0,449;0,5;0,535;1
3524105;"Ituverava";2016;0,376;0,438;0,727;0,717;0,46;0,511;0,521;0,555;1
3524105;"Ituverava";2018;0,396;0,451;0,783;0,721;0,452;0,563;0,544;0,578;1
3524105;"Ituverava";2020;0,394;0,439;0,753;0,722;0,557;0,594;0,568;0,585;1
3524105;"Ituverava";2022;0,393;0,441;0,643;0,697;0,511;0,556;0,516;0,565;1
3524105;"Ituverava";2024;0,441;0,464;0,671;0,716;0,484;0,569;0,532;0,583;1
3524204;"Jaborandi";2014;0,332;0,457;0,645;0,698;0,504;0,449;0,494;0,535;1
3524204;"Jaborandi";2016;0,321;0,438;0,62;0,717;0,572;0,511;0,504;0,555;1
3524204;"Jaborandi";2018;0,346;0,451;0,631;0,721;0,577;0,563;0,518;0,578;1
3524204;"Jaborandi";2020;0,342;0,439;0,691;0,722;0,54;0,594;0,524;0,585;1
3524204;"Jaborandi";2022;0,327;0,441;0,64;0,697;0,511;0,556;0,493;0,565;1
3524204;"Jaborandi";2024;0,41;0,464;0,574;0,716;0,557;0,569;0,514;0,583;1
3524303;"Jaboticabal";2014;0,428;0,457;0,693;0,698;0,456;0,449;0,526;0,535;1
3524303;"Jaboticabal";2016;0,408;0,438;0,739;0,717;0,522;0,511;0,556;0,555;0
3524303;"Jaboticabal";2018;0,426;0,451;0,754;0,721;0,568;0,563;0,583;0,578;0
3524303;"Jaboticabal";2020;0,424;0,439;0,722;0,722;0,586;0,594;0,577;0,585;1
3524303;"Jaboticabal";2022;0,422;0,441;0,738;0,697;0,539;0,556;0,566;0,565;0
3524303;"Jaboticabal";2024;0,45;0,464;0,707;0,716;0,562;0,569;0,573;0,583;1
